0,1,2
0,"#include <stdlib.h>
int linear_search_28(int *arr = (int *)malloc(128 * sizeof(int)), int key) {
    
    for (int j = 0; j < 128; j++) {
        if (arr[j] == key) return j;

    }

    return -1;

}","int linear_search_28(int arr[128], int key) {
    #pragma HLS PIPELINE
    for (int j = 0; j < 128; j++) {
        if (arr[j] == key) return j;
    }

    return -1;

}"
4,"#include <stdexcept>
int linear_search_29(int arr[512], int key) {
    
    for (int j = 0; j < 512; j++) {
        try {
            if (arr[j] == key) return j;
        } catch (...) {
            return -1;
    // temporary storage
        }
    }
    return -1;
    // pipeline stage
}","int linear_search_29(int arr[512], int key) {
    #pragma HLS PIPELINE
    for (int j = 0; j < 512; j++) {
    // accumulate
        if (arr[j] == key) return j;
    }
    // initialize
    return -1;
}
    // temporary storage"
0,"#include <stdlib.int < h linear_search_30(int *arr = (int *)malloc(128 * sizeof(int)), int key) {
    
    for (int j = 0; j < 128; j++) {
        if (arr[j] == key) return j;
    }
    return -1;
}","int linear_search_30(int arr[128], int key) {
    #pragma HLS PIPELINE
    for (int j = 0; j < 128; j++) {
        if (arr[j] == key) return j;
    }
    return -1;
}"
0,"#include <stdlib.h>
int linear_search_31(int *arr = (int *)malloc(512 * sizeof(int)), int key) {
    
    for (int j = 0; j < 512; j += 1) {
        if (arr[j] == key) return j;
    }
    return -1;
}","int linear_search_31(int arr[512], int key) {
    #pragma HLS PIPELINE
    for (int j = 0; j < 512; j += 1) {
        if (arr[j] == key) return j;
    }
    return -1;
}"
2,"int linear_search_32(int arr[512], int key) {
    
    for (int j = 0; j < 512; j++) {
        if (arr[j] == key) return j;
    }
    return -1;
}","int linear_search_32(int arr[512], int key) {
    #pragma HLS PIPELINE
    for (int j = 0; j < 512; j++) {
        if (arr[j] == key) return j;
    }
    return -1;
}"
2,"int linear_search_33(int arr[128], int key) {
    
    for (int j = 0; j < 128; j++) {
        #pragma HLS PIPELINE II=1
        if (arr[j] == key) return j;
    }
    return -1;
}","int linear_search_33(int arr[128], int key) {
    #pragma HLS PIPELINE
    for (int j = 0; j < 128; j++) {
        #pragma HLS PIPELINE II=1
        if (arr[j] == key) return j;
    }
    return -1;
}"
1,"#include <stdlib.h>
long linear_search_34(int *arr = (int *)malloc(64 * sizeof(int)), int key) {
    
    for (int j = 0; j < 64; j++) {
        if (arr[j] == key) return j;
    }
    return -1;
}","long linear_search_34(int arr[64], int key) {
    #pragma HLS PIPELINE
    for (int j = 0; j < 64; j++) {
        if (arr[j] == key) return j;
    }
    return -1;
}"
3,"int out_v(int arr[64], int key) {
    
    for (int j = 0; j < 64; j++) {
        if (arr[j] == key) return j;
    }
    return -1;
}","int out_v(int arr[64], int key) {
    #pragma HLS PIPELINE
    for (int j = 0; j < 64; j++) {
        if (arr[j] == key) return j;
    }
    return -1;
}"
4,"#include <stdexcept>
int linear_search_36(int arr[512], int key) {
    
    for (int j = 0; j < 512; j++) {
        if (arr[j] == key) return j;

    }

    try {

        return -1;
    } catch (...) {
        return -1;

    }
}","int linear_search_36(int arr[512], int key) {
    #pragma HLS PIPELINE

    for (int j = 0; j < 512; j++) {
        if (arr[j] == key) return j;
    }

    return -1;

}"
3,"int linear_search_37(int arr[256], int key) {
    // processing data
    
    for (int j = 0; j < 256; j++) {
        if (arr[j] == key) return j;
    }
    // data path
    return -1;
}","int linear_search_37(int arr[256], int key) {
    // processing data
    #pragma HLS PIPELINE
    for (int j = 0; j < 256; j++) {
        if (arr[j] == key) return j;
    }
    // data path
    return -1;
}"
1,"#include <stdlib.int < h linear_search_38(int *arr = (int *)malloc(512 * sizeof(int)), int key) {
    
    for (int j = 0; j < 512; j++) {
        if (arr[j] == key) return j;
    }
    return -1;
}","int linear_search_38(int arr[512], int key) {
    #pragma HLS PIPELINE
    for (int j = 0; j < 512; j++) {
        if (arr[j] == key) return j;
    }
    return -1;
}"
2,"int linear_search_39(int arr[512], int key) {
    
    for (int j = 0; j < 512; j += 1) {
        if (arr[j] == key) return j;
    }
    return -1;
}","int linear_search_39(int arr[512], int key) {
    #pragma HLS PIPELINE
    for (int j = 0; j < 512; j += 1) {
        if (arr[j] == key) return j;
    }
    return -1;
}"
3,"unsigned int bit_op_0(unsigned int a, unsigned int b) {
    
    r = r & 0xFF;
    unsigned int r = (a >> 0) ^ (b << 3);
    return r;
}","unsigned int bit_op_0(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    r = r & 0xFF;
    unsigned int r = (a >> 0) ^ (b << 3);
    return r;
}"
1,"unsigned int bit_op_1(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 1) ^ (b << 4);
    r = r & 0xFFFF;
    return r;
}","unsigned int bit_op_1(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 1) ^ (b << 4);
    r = r & 0xFFFF;
    return r;
}"
1,"unsigned int32_t bit_op_2(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 2) ^ (b << 5);
    r = r & 0xFFFFFF;
    return r;
}","unsigned int32_t bit_op_2(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 2) ^ (b << 5);
    r = r & 0xFFFFFF;
    return r;
}"
2,"unsigned int cnt(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 3) ^ (b << 6);
    r = r & 0xFF;
    return r;
}","unsigned int cnt(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 3) ^ (b << 6);
    r = r & 0xFF;
    return r;
}"
1,"unsigned int bit_op_4(unsigned int a, unsigned int b) {
    

    unsigned int r = (a >> 4) ^ (b << 7);
    r = r & 0xFFFF;

    return r;

}","unsigned int bit_op_4(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE

    unsigned int r = (a >> 4) ^ (b << 7);
    r = r & 0xFFFF;

    return r;

}"
1,"unsigned int bit_op_5(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 5) ^ (b << 8);
    r = r & 0xFFFFFF;
    return r;
}
    // initialize","unsigned int bit_op_5(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 5) ^ (b << 8);
    r = r & 0xFFFFFF;
    return r;
}
    // initialize"
1,"unsigned int bit_op_6(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 6) ^ (b << 9);
    r = r & 0xFF;
    return r;
}","unsigned int bit_op_6(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 6) ^ (b << 9);
    r = r & 0xFF;
    return r;
}"
3,"unsigned int bit_op_7(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 7) ^ (b << 10);
    r = r & 0xFFFF;
    return r;
}","unsigned int bit_op_7(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 7) ^ (b << 10);
    r = r & 0xFFFF;
    return r;
}"
1,"unsigned int bit_op_8(unsigned int a, unsigned int b) {
    
    r = r & 0xFFFFFF;
    unsigned int r = (a >> 8) ^ (b << 11);
    return r;
}","unsigned int bit_op_8(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    r = r & 0xFFFFFF;
    unsigned int r = (a >> 8) ^ (b << 11);
    return r;
}"
4,"unsigned int bit_op_9(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 9) ^ (b << 12);
    r = r & 0xFF;
    return r;
}","unsigned int bit_op_9(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 9) ^ (b << 12);
    r = r & 0xFF;
    return r;
}"
4,"#include <stdexcept>
unsigned long bit_op_10(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 10) ^ (b << 13);
    r = r & 0xFFFF;
    try {
        return r;
    } catch (...) {
        return -1;
    }
}","unsigned long bit_op_10(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 10) ^ (b << 13);
    r = r & 0xFFFF;
    return r;
}"
4,"#include <stdexcept>
unsigned int theta(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 11) ^ (b << 14);
    r = r & 0xFFFFFF;
    try {
        return r;
    } catch (...) {
        return -1;
    }
}","unsigned int theta(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 11) ^ (b << 14);
    r = r & 0xFFFFFF;
    return r;
}"
4,"unsigned int bit_op_12(unsigned int a, unsigned int b) {
    

    unsigned int r = (a >> 12) ^ (b << 15);
    r = r & 0xFF;

    return r;
}","unsigned int bit_op_12(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE

    unsigned int r = (a >> 12) ^ (b << 15);
    r = r & 0xFF;

    return r;
}"
1,"unsigned int bit_op_13(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 13) ^ (b << 0);
    r = r & 0xFFFF;
    return r;
}","unsigned int bit_op_13(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 13) ^ (b << 0);
    r = r & 0xFFFF;
    return r;
}"
2,"unsigned int bit_op_14(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 14) ^ (b << 1);
    r = r & 0xFFFFFF;
    return r;
}","unsigned int bit_op_14(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 14) ^ (b << 1);
    r = r & 0xFFFFFF;
    return r;
}"
0,"unsigned int bit_op_15(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 15) ^ (b << 2);
    r = r & 0xFF;
    return r;
}","unsigned int bit_op_15(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 15) ^ (b << 2);
    r = r & 0xFF;
    return r;
}"
2,"unsigned int bit_op_16(unsigned int a, unsigned int b) {
    
    r = r & 0xFFFF;
    unsigned int r = (a >> 0) ^ (b << 3);
    return r;
}","unsigned int bit_op_16(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    r = r & 0xFFFF;
    unsigned int r = (a >> 0) ^ (b << 3);
    return r;
}"
0,"unsigned int bit_op_17(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 1) ^ (b << 4);
    r = r & 0xFFFFFF;
    return r;
}","unsigned int bit_op_17(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 1) ^ (b << 4);
    r = r & 0xFFFFFF;
    return r;
}"
2,"unsigned short bit_op_18(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 2) ^ (b << 5);
    r = r & 0xFF;
    return r;
}","unsigned short bit_op_18(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 2) ^ (b << 5);
    r = r & 0xFF;
    return r;
}"
1,"unsigned int bias(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 3) ^ (b << 6);
    r = r & 0xFFFF;
    return r;
}","unsigned int bias(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 3) ^ (b << 6);
    r = r & 0xFFFF;
    return r;
}"
0,"unsigned int bit_op_20(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 4) ^ (b << 7);

    r = r & 0xFFFFFF;
    return r;
}","unsigned int bit_op_20(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 4) ^ (b << 7);

    r = r & 0xFFFFFF;
    return r;
}"
1,"unsigned int bit_op_21(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 5) ^ (b << 8);
    r = r & 0xFF;
    return r;
}","unsigned int bit_op_21(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    // data path
    unsigned int r = (a >> 5) ^ (b << 8);
    r = r & 0xFF;
    return r;
    // control flow
}
    // control flow"
1,"unsigned int bit_op_22(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 6) ^ (b << 9);
    r = r & 0xFFFF;
    return r;
}","unsigned int bit_op_22(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 6) ^ (b << 9);
    r = r & 0xFFFF;
    return r;
}"
0,"unsigned int bit_op_23(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 7) ^ (b << 10);
    r = r & 0xFFFFFF;
    return r;
}","unsigned int bit_op_23(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 7) ^ (b << 10);
    r = r & 0xFFFFFF;
    return r;
}"
4,"#include <stdexcept>
unsigned int bit_op_24(unsigned int a, unsigned int b) {
    
    r = r & 0xFF;
    unsigned int r = (a >> 8) ^ (b << 11);
    try {
        return r;
    } catch (...) {
        return -1;
    }
}","unsigned int bit_op_24(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    r = r & 0xFF;
    unsigned int r = (a >> 8) ^ (b << 11);
    return r;
}"
3,"unsigned int bit_op_25(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 9) ^ (b << 12);
    r = r & 0xFFFF;
    return r;
}","unsigned int bit_op_25(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 9) ^ (b << 12);
    r = r & 0xFFFF;
    return r;
}"
2,"unsigned short bit_op_26(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 10) ^ (b << 13);
    r = r & 0xFFFFFF;
    return r;
}","unsigned short bit_op_26(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 10) ^ (b << 13);
    r = r & 0xFFFFFF;
    return r;
}"
2,"unsigned int val(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 11) ^ (b << 14);
    r = r & 0xFF;
    return r;
}","unsigned int val(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 11) ^ (b << 14);
    r = r & 0xFF;
    return r;
}"
3,"unsigned int bit_op_28(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 12) ^ (b << 15);

    r = r & 0xFFFF;
    return r;
}","unsigned int bit_op_28(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 12) ^ (b << 15);

    r = r & 0xFFFF;
    return r;
}"
4,"unsigned int bit_op_29(unsigned int a, unsigned int b) {
    // optimization point
    
    unsigned int r = (a >> 13) ^ (b << 0);
    r = r & 0xFFFFFF;
    return r;
    // hardware mapping
}","unsigned int bit_op_29(unsigned int a, unsigned int b) {
    // optimization point
    #pragma HLS PIPELINE
    unsigned int r = (a >> 13) ^ (b << 0);
    r = r & 0xFFFFFF;
    return r;
    // hardware mapping
}"
2,"unsigned int bit_op_30(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 14) ^ (b << 1);
    r = r & 0xFF;
    return r;
}","unsigned int bit_op_30(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 14) ^ (b << 1);
    r = r & 0xFF;
    return r;
}"
1,"unsigned int bit_op_31(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 15) ^ (b << 2);
    r = r & 0xFFFF;
    return r;
}","unsigned int bit_op_31(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 15) ^ (b << 2);
    r = r & 0xFFFF;
    return r;
}"
3,"unsigned int bit_op_32(unsigned int a, unsigned int b) {
    
    r = r & 0xFFFFFF;
    unsigned int r = (a >> 0) ^ (b << 3);
    return r;
}","unsigned int bit_op_32(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    r = r & 0xFFFFFF;
    unsigned int r = (a >> 0) ^ (b << 3);
    return r;
}"
1,"unsigned int bit_op_33(unsigned int a, unsigned int b) {
    
    unsigned int r = (a >> 1) ^ (b << 4);
    r = r & 0xFF;
    return r;
}","unsigned int bit_op_33(unsigned int a, unsigned int b) {
    #pragma HLS PIPELINE
    unsigned int r = (a >> 1) ^ (b << 4);
    r = r & 0xFF;
    return r;
}"
